regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2021-07-01;26;55058;6432;48;165;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2021-07-02;26;55058;6460;28;165;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2021-07-03;26;55058;6476;16;165;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2021-07-04;27;55058;6476;0;165;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2021-07-05;27;55058;6502;26;165;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2021-07-06;27;55058;6528;26;165;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2021-07-01;26;6495;934;1;17;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2021-07-02;26;6495;936;2;17;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2021-07-03;26;6495;936;0;17;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2021-07-04;27;6495;936;0;17;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2021-07-05;27;6495;936;0;17;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2021-07-06;27;6495;939;3;17;0;;;0
Norte;RO;Vilhena;11;110030;11006;CONE SUL;2021-07-01;26;99854;13184;50;255;2;;;0
Norte;RO;Vilhena;11;110030;11006;CONE SUL;2021-07-02;26;99854;13212;28;256;1;;;0
Norte;RO;Vilhena;11;110030;11006;CONE SUL;2021-07-03;26;99854;13226;14;256;0;;;0
Norte;RO;Vilhena;11;110030;11006;CONE SUL;2021-07-04;27;99854;13232;6;257;1;;;0
Norte;RO;Vilhena;11;110030;11006;CONE SUL;2021-07-05;27;99854;13271;39;258;1;;;0
Norte;RO;Vilhena;11;110030;11006;CONE SUL;2021-07-06;27;99854;13306;35;258;0;;;0
Norte;RO;São Miguel do Guaporé;11;110032;11003;CENTRAL;2021-07-01;26;23005;2335;0;47;0;;;0
Norte;RO;São Miguel do Guaporé;11;110032;11003;CENTRAL;2021-07-02;26;23005;2337;2;48;1;;;0
Norte;RO;São Miguel do Guaporé;11;110032;11003;CENTRAL;2021-07-03;26;23005;2337;0;48;0;;;0
Norte;RO;São Miguel do Guaporé;11;110032;11003;CENTRAL;2021-07-04;27;23005;2337;0;48;0;;;0
Norte;RO;São Miguel do Guaporé;11;110032;11003;CENTRAL;2021-07-05;27;23005;2337;0;48;0;;;0
Norte;RO;São Miguel do Guaporé;11;110032;11003;CENTRAL;2021-07-06;27;23005;2353;16;48;0;;;0
Norte;RO;Nova Mamoré;11;110033;11004;MADEIRA-MAMORE;2021-07-01;26;30583;3473;13;76;0;;;0
Norte;RO;Nova Mamoré;11;110033;11004;MADEIRA-MAMORE;2021-07-02;26;30583;3473;0;76;0;;;0
Norte;RO;Nova Mamoré;11;110033;11004;MADEIRA-MAMORE;2021-07-03;26;30583;3487;14;76;0;;;0
Norte;RO;Nova Mamoré;11;110033;11004;MADEIRA-MAMORE;2021-07-04;27;30583;3487;0;76;0;;;0
Norte;RO;Nova Mamoré;11;110033;11004;MADEIRA-MAMORE;2021-07-05;27;30583;3490;3;76;0;;;0
Norte;RO;Nova Mamoré;11;110033;11004;MADEIRA-MAMORE;2021-07-06;27;30583;3493;3;77;1;;;0
Norte;RO;Alvorada D'Oeste;11;110034;11003;CENTRAL;2021-07-01;26;14411;1096;0;29;0;;;0
Norte;RO;Alvorada D'Oeste;11;110034;11003;CENTRAL;2021-07-02;26;14411;1096;0;29;0;;;0
Norte;RO;Alvorada D'Oeste;11;110034;11003;CENTRAL;2021-07-03;26;14411;1097;1;29;0;;;0
Norte;RO;Alvorada D'Oeste;11;110034;11003;CENTRAL;2021-07-04;27;14411;1097;0;29;0;;;0
Norte;RO;Alvorada D'Oeste;11;110034;11003;CENTRAL;2021-07-05;27;14411;1109;12;29;0;;;0
Norte;RO;Alvorada D'Oeste;11;110034;11003;CENTRAL;2021-07-06;27;14411;1110;1;29;0;;;0
Norte;RO;Alto Alegre dos Parecis;11;110037;11005;ZONA DA MATA;2021-07-01;26;13241;1444;0;44;0;;;0
Norte;RO;Alto Alegre dos Parecis;11;110037;11005;ZONA DA MATA;2021-07-02;26;13241;1444;0;44;0;;;0
Norte;RO;Alto Alegre dos Parecis;11;110037;11005;ZONA DA MATA;2021-07-03;26;13241;1446;2;44;0;;;0
Norte;RO;Alto Alegre dos Parecis;11;110037;11005;ZONA DA MATA;2021-07-04;27;13241;1446;0;44;0;;;0
Norte;RO;Alto Alegre dos Parecis;11;110037;11005;ZONA DA MATA;2021-07-05;27;13241;1446;0;44;0;;;0
Norte;RO;Alto Alegre dos Parecis;11;110037;11005;ZONA DA MATA;2021-07-06;27;13241;1448;2;44;0;;;0
Norte;RO;Alto Paraíso;11;110040;11001;VALE DO JAMARI;2021-07-01;26;21428;1808;0;48;0;;;0
Norte;RO;Alto Paraíso;11;110040;11001;VALE DO JAMARI;2021-07-02;26;21428;1808;0;48;0;;;0
Norte;RO;Alto Paraíso;11;110040;11001;VALE DO JAMARI;2021-07-03;26;21428;1808;0;48;0;;;0
Norte;RO;Alto Paraíso;11;110040;11001;VALE DO JAMARI;2021-07-04;27;21428;1808;0;48;0;;;0
Norte;RO;Alto Paraíso;11;110040;11001;VALE DO JAMARI;2021-07-05;27;21428;1809;1;48;0;;;0
Norte;RO;Alto Paraíso;11;110040;11001;VALE DO JAMARI;2021-07-06;27;21428;1809;0;48;0;;;0
Norte;RO;Buritis;11;110045;11001;VALE DO JAMARI;2021-07-01;26;39654;4666;2;74;0;;;0
Norte;RO;Buritis;11;110045;11001;VALE DO JAMARI;2021-07-02;26;39654;4674;8;74;0;;;0
Norte;RO;Buritis;11;110045;11001;VALE DO JAMARI;2021-07-03;26;39654;4675;1;74;0;;;0
Norte;RO;Buritis;11;110045;11001;VALE DO JAMARI;2021-07-04;27;39654;4675;0;74;0;;;0
Norte;RO;Buritis;11;110045;11001;VALE DO JAMARI;2021-07-05;27;39654;4681;6;74;0;;;0
Norte;RO;Buritis;11;110045;11001;VALE DO JAMARI;2021-07-06;27;39654;4685;4;74;0;;;0
Norte;RO;Novo Horizonte do Oeste;11;110050;11005;ZONA DA MATA;2021-07-01;26;8538;629;1;22;0;;;0
Norte;RO;Novo Horizonte do Oeste;11;110050;11005;ZONA DA MATA;2021-07-02;26;8538;630;1;22;0;;;0
Norte;RO;Novo Horizonte do Oeste;11;110050;11005;ZONA DA MATA;2021-07-03;26;8538;630;0;22;0;;;0
Norte;RO;Novo Horizonte do Oeste;11;110050;11005;ZONA DA MATA;2021-07-04;27;8538;630;0;22;0;;;0
Norte;RO;Novo Horizonte do Oeste;11;110050;11005;ZONA DA MATA;2021-07-05;27;8538;632;2;22;0;;;0
Norte;RO;Novo Horizonte do Oeste;11;110050;11005;ZONA DA MATA;2021-07-06;27;8538;632;0;22;0;;;0
Norte;RO;Cacaulândia;11;110060;11001;VALE DO JAMARI;2021-07-01;26;6230;815;0;10;0;;;0
Norte;RO;Cacaulândia;11;110060;11001;VALE DO JAMARI;2021-07-02;26;6230;817;2;10;0;;;0
Norte;RO;Cacaulândia;11;110060;11001;VALE DO JAMARI;2021-07-03;26;6230;827;10;10;0;;;0
Norte;RO;Cacaulândia;11;110060;11001;VALE DO JAMARI;2021-07-04;27;6230;827;0;10;0;;;0
Norte;RO;Cacaulândia;11;110060;11001;VALE DO JAMARI;2021-07-05;27;6230;827;0;10;0;;;0
Norte;RO;Cacaulândia;11;110060;11001;VALE DO JAMARI;2021-07-06;27;6230;827;0;10;0;;;0
Norte;RO;Campo Novo de Rondônia;11;110070;11001;VALE DO JAMARI;2021-07-01;26;14139;1173;6;22;0;;;0
Norte;RO;Campo Novo de Rondônia;11;110070;11001;VALE DO JAMARI;2021-07-02;26;14139;1178;5;22;0;;;0
Norte;RO;Campo Novo de Rondônia;11;110070;11001;VALE DO JAMARI;2021-07-03;26;14139;1182;4;22;0;;;0
Norte;RO;Campo Novo de Rondônia;11;110070;11001;VALE DO JAMARI;2021-07-04;27;14139;1182;0;22;0;;;0
Norte;RO;Campo Novo de Rondônia;11;110070;11001;VALE DO JAMARI;2021-07-05;27;14139;1199;17;22;0;;;0
Norte;RO;Campo Novo de Rondônia;11;110070;11001;VALE DO JAMARI;2021-07-06;27;14139;1198;-1;22;0;;;0
Norte;RO;Candeias do Jamari;11;110080;11004;MADEIRA-MAMORE;2021-07-01;26;26693;3841;15;76;0;;;1
Norte;RO;Candeias do Jamari;11;110080;11004;MADEIRA-MAMORE;2021-07-02;26;26693;3845;4;76;0;;;1
Norte;RO;Candeias do Jamari;11;110080;11004;MADEIRA-MAMORE;2021-07-03;26;26693;3853;8;76;0;;;1
Norte;RO;Candeias do Jamari;11;110080;11004;MADEIRA-MAMORE;2021-07-04;27;26693;3853;0;76;0;;;1
Norte;RO;Candeias do Jamari;11;110080;11004;MADEIRA-MAMORE;2021-07-05;27;26693;3855;2;76;0;;;1
Norte;RO;Candeias do Jamari;11;110080;11004;MADEIRA-MAMORE;2021-07-06;27;26693;3855;0;76;0;;;1
Norte;RO;Castanheiras;11;110090;11005;ZONA DA MATA;2021-07-01;26;3052;262;0;6;0;;;0
Norte;RO;Castanheiras;11;110090;11005;ZONA DA MATA;2021-07-02;26;3052;263;1;6;0;;;0
Norte;RO;Castanheiras;11;110090;11005;ZONA DA MATA;2021-07-03;26;3052;265;2;6;0;;;0
Norte;RO;Castanheiras;11;110090;11005;ZONA DA MATA;2021-07-04;27;3052;265;0;6;0;;;0
Norte;RO;Castanheiras;11;110090;11005;ZONA DA MATA;2021-07-05;27;3052;266;1;6;0;;;0
Norte;RO;Castanheiras;11;110090;11005;ZONA DA MATA;2021-07-06;27;3052;266;0;6;0;;;0
Norte;RO;Chupinguaia;11;110092;11006;CONE SUL;2021-07-01;26;11182;1400;1;19;0;;;0
Norte;RO;Chupinguaia;11;110092;11006;CONE SUL;2021-07-02;26;11182;1402;2;19;0;;;0
Norte;RO;Chupinguaia;11;110092;11006;CONE SUL;2021-07-03;26;11182;1402;0;19;0;;;0
Norte;RO;Chupinguaia;11;110092;11006;CONE SUL;2021-07-04;27;11182;1402;0;19;0;;;0
Norte;RO;Chupinguaia;11;110092;11006;CONE SUL;2021-07-05;27;11182;1408;6;19;0;;;0
Norte;RO;Chupinguaia;11;110092;11006;CONE SUL;2021-07-06;27;11182;1412;4;19;0;;;0
Norte;RO;Cujubim;11;110094;11001;VALE DO JAMARI;2021-07-01;26;25215;1905;3;38;0;;;0
Norte;RO;Cujubim;11;110094;11001;VALE DO JAMARI;2021-07-02;26;25215;1910;5;38;0;;;0
Norte;RO;Cujubim;11;110094;11001;VALE DO JAMARI;2021-07-03;26;25215;1910;0;38;0;;;0
Norte;RO;Cujubim;11;110094;11001;VALE DO JAMARI;2021-07-04;27;25215;1910;0;38;0;;;0
Norte;RO;Cujubim;11;110094;11001;VALE DO JAMARI;2021-07-05;27;25215;1917;7;38;0;;;0
Norte;RO;Cujubim;11;110094;11001;VALE DO JAMARI;2021-07-06;27;25215;1916;-1;38;0;;;0
Norte;RO;Governador Jorge Teixeira;11;110100;11003;CENTRAL;2021-07-01;26;7767;608;0;21;0;;;0
Norte;RO;Governador Jorge Teixeira;11;110100;11003;CENTRAL;2021-07-02;26;7767;608;0;21;0;;;0
Norte;RO;Governador Jorge Teixeira;11;110100;11003;CENTRAL;2021-07-03;26;7767;608;0;21;0;;;0
Norte;RO;Governador Jorge Teixeira;11;110100;11003;CENTRAL;2021-07-04;27;7767;608;0;21;0;;;0
Norte;RO;Governador Jorge Teixeira;11;110100;11003;CENTRAL;2021-07-05;27;7767;611;3;21;0;;;0
Norte;RO;Governador Jorge Teixeira;11;110100;11003;CENTRAL;2021-07-06;27;7767;611;0;21;0;;;0
Norte;RO;Itapuã do Oeste;11;110110;11004;MADEIRA-MAMORE;2021-07-01;26;10458;1379;12;18;0;;;0
Norte;RO;Itapuã do Oeste;11;110110;11004;MADEIRA-MAMORE;2021-07-02;26;10458;1380;1;18;0;;;0
Norte;RO;Itapuã do Oeste;11;110110;11004;MADEIRA-MAMORE;2021-07-03;26;10458;1385;5;18;0;;;0
Norte;RO;Itapuã do Oeste;11;110110;11004;MADEIRA-MAMORE;2021-07-04;27;10458;1385;0;18;0;;;0
Norte;RO;Itapuã do Oeste;11;110110;11004;MADEIRA-MAMORE;2021-07-05;27;10458;1385;0;18;0;;;0
Norte;RO;Itapuã do Oeste;11;110110;11004;MADEIRA-MAMORE;2021-07-06;27;10458;1384;-1;18;0;;;0
Norte;RO;Ministro Andreazza;11;110120;11002;CAFE;2021-07-01;26;9660;499;0;14;0;;;0
Norte;RO;Ministro Andreazza;11;110120;11002;CAFE;2021-07-02;26;9660;499;0;14;0;;;0
Norte;RO;Ministro Andreazza;11;110120;11002;CAFE;2021-07-03;26;9660;499;0;14;0;;;0
Norte;RO;Ministro Andreazza;11;110120;11002;CAFE;2021-07-04;27;9660;499;0;14;0;;;0
Norte;RO;Ministro Andreazza;11;110120;11002;CAFE;2021-07-05;27;9660;500;1;14;0;;;0
Norte;RO;Ministro Andreazza;11;110120;11002;CAFE;2021-07-06;27;9660;502;2;14;0;;;0
Norte;RO;Mirante da Serra;11;110130;11003;CENTRAL;2021-07-01;26;10947;1007;0;12;0;;;0
Norte;RO;Mirante da Serra;11;110130;11003;CENTRAL;2021-07-02;26;10947;1007;0;12;0;;;0
Norte;RO;Mirante da Serra;11;110130;11003;CENTRAL;2021-07-03;26;10947;1007;0;12;0;;;0
Norte;RO;Mirante da Serra;11;110130;11003;CENTRAL;2021-07-04;27;10947;1007;0;12;0;;;0
Norte;RO;Mirante da Serra;11;110130;11003;CENTRAL;2021-07-05;27;10947;1007;0;12;0;;;0
Norte;RO;Mirante da Serra;11;110130;11003;CENTRAL;2021-07-06;27;10947;1007;0;12;0;;;0
Norte;RO;Monte Negro;11;110140;11001;VALE DO JAMARI;2021-07-01;26;15852;1700;9;30;0;;;0
Norte;RO;Monte Negro;11;110140;11001;VALE DO JAMARI;2021-07-02;26;15852;1702;2;30;0;;;0
Norte;RO;Monte Negro;11;110140;11001;VALE DO JAMARI;2021-07-03;26;15852;1703;1;30;0;;;0
Norte;RO;Monte Negro;11;110140;11001;VALE DO JAMARI;2021-07-04;27;15852;1703;0;30;0;;;0
Norte;RO;Monte Negro;11;110140;11001;VALE DO JAMARI;2021-07-05;27;15852;1710;7;30;0;;;0
Norte;RO;Monte Negro;11;110140;11001;VALE DO JAMARI;2021-07-06;27;15852;1715;5;32;2;;;0
Norte;RO;Nova União;11;110143;11003;CENTRAL;2021-07-01;26;6970;830;0;15;0;;;0
Norte;RO;Nova União;11;110143;11003;CENTRAL;2021-07-02;26;6970;830;0;15;0;;;0
Norte;RO;Nova União;11;110143;11003;CENTRAL;2021-07-03;26;6970;830;0;15;0;;;0
Norte;RO;Nova União;11;110143;11003;CENTRAL;2021-07-04;27;6970;830;0;15;0;;;0
Norte;RO;Nova União;11;110143;11003;CENTRAL;2021-07-05;27;6970;831;1;15;0;;;0
Norte;RO;Nova União;11;110143;11003;CENTRAL;2021-07-06;27;6970;831;0;15;0;;;0
Norte;RO;Parecis;11;110145;11005;ZONA DA MATA;2021-07-01;26;6074;386;0;11;0;;;0
Norte;RO;Parecis;11;110145;11005;ZONA DA MATA;2021-07-02;26;6074;386;0;11;0;;;0
Norte;RO;Parecis;11;110145;11005;ZONA DA MATA;2021-07-03;26;6074;387;1;11;0;;;0
Norte;RO;Parecis;11;110145;11005;ZONA DA MATA;2021-07-04;27;6074;387;0;11;0;;;0
Norte;RO;Parecis;11;110145;11005;ZONA DA MATA;2021-07-05;27;6074;388;1;11;0;;;0
Norte;RO;Parecis;11;110145;11005;ZONA DA MATA;2021-07-06;27;6074;388;0;11;0;;;0
Norte;RO;Pimenteiras do Oeste;11;110146;11006;CONE SUL;2021-07-01;26;2169;435;5;15;0;;;0
Norte;RO;Pimenteiras do Oeste;11;110146;11006;CONE SUL;2021-07-02;26;2169;435;0;15;0;;;0
Norte;RO;Pimenteiras do Oeste;11;110146;11006;CONE SUL;2021-07-03;26;2169;435;0;15;0;;;0
Norte;RO;Pimenteiras do Oeste;11;110146;11006;CONE SUL;2021-07-04;27;2169;435;0;15;0;;;0
Norte;RO;Pimenteiras do Oeste;11;110146;11006;CONE SUL;2021-07-05;27;2169;446;11;15;0;;;0
Norte;RO;Pimenteiras do Oeste;11;110146;11006;CONE SUL;2021-07-06;27;2169;446;0;15;0;;;0
Norte;RO;Primavera de Rondônia;11;110147;11002;CAFE;2021-07-01;26;2856;174;1;7;0;;;0
Norte;RO;Primavera de Rondônia;11;110147;11002;CAFE;2021-07-02;26;2856;174;0;7;0;;;0
Norte;RO;Primavera de Rondônia;11;110147;11002;CAFE;2021-07-03;26;2856;174;0;7;0;;;0
Norte;RO;Primavera de Rondônia;11;110147;11002;CAFE;2021-07-04;27;2856;174;0;7;0;;;0
Norte;RO;Primavera de Rondônia;11;110147;11002;CAFE;2021-07-05;27;2856;175;1;7;0;;;0
Norte;RO;Primavera de Rondônia;11;110147;11002;CAFE;2021-07-06;27;2856;175;0;7;0;;;0
Norte;RO;São Felipe D'Oeste;11;110148;11002;CAFE;2021-07-01;26;5172;483;0;10;0;;;0
Norte;RO;São Felipe D'Oeste;11;110148;11002;CAFE;2021-07-02;26;5172;483;0;10;0;;;0
Norte;RO;São Felipe D'Oeste;11;110148;11002;CAFE;2021-07-03;26;5172;483;0;10;0;;;0
Norte;RO;São Felipe D'Oeste;11;110148;11002;CAFE;2021-07-04;27;5172;484;1;10;0;;;0
Norte;RO;São Felipe D'Oeste;11;110148;11002;CAFE;2021-07-05;27;5172;495;11;10;0;;;0
Norte;RO;São Felipe D'Oeste;11;110148;11002;CAFE;2021-07-06;27;5172;497;2;10;0;;;0
Norte;RO;São Francisco do Guaporé;11;110149;11007;VALE DO GUAPORE;2021-07-01;26;20266;2209;30;44;0;;;0
Norte;RO;São Francisco do Guaporé;11;110149;11007;VALE DO GUAPORE;2021-07-02;26;20266;2215;6;44;0;;;0
Norte;RO;São Francisco do Guaporé;11;110149;11007;VALE DO GUAPORE;2021-07-03;26;20266;2215;0;44;0;;;0
Norte;RO;São Francisco do Guaporé;11;110149;11007;VALE DO GUAPORE;2021-07-04;27;20266;2215;0;44;0;;;0
Norte;RO;São Francisco do Guaporé;11;110149;11007;VALE DO GUAPORE;2021-07-05;27;20266;2217;2;44;0;;;0
Norte;RO;São Francisco do Guaporé;11;110149;11007;VALE DO GUAPORE;2021-07-06;27;20266;2235;18;44;0;;;0
Norte;RO;Seringueiras;11;110150;11007;VALE DO GUAPORE;2021-07-01;26;11856;1372;11;19;1;;;0
Norte;RO;Seringueiras;11;110150;11007;VALE DO GUAPORE;2021-07-02;26;11856;1372;0;19;0;;;0
Norte;RO;Seringueiras;11;110150;11007;VALE DO GUAPORE;2021-07-03;26;11856;1380;8;19;0;;;0
Norte;RO;Seringueiras;11;110150;11007;VALE DO GUAPORE;2021-07-04;27;11856;1385;5;19;0;;;0
Norte;RO;Seringueiras;11;110150;11007;VALE DO GUAPORE;2021-07-05;27;11856;1385;0;20;1;;;0
Norte;RO;Seringueiras;11;110150;11007;VALE DO GUAPORE;2021-07-06;27;11856;1387;2;20;0;;;0
Norte;RO;Teixeirópolis;11;110155;11003;CENTRAL;2021-07-01;26;4308;522;1;8;0;;;0
Norte;RO;Teixeirópolis;11;110155;11003;CENTRAL;2021-07-02;26;4308;522;0;9;1;;;0
Norte;RO;Teixeirópolis;11;110155;11003;CENTRAL;2021-07-03;26;4308;522;0;9;0;;;0
Norte;RO;Teixeirópolis;11;110155;11003;CENTRAL;2021-07-04;27;4308;522;0;9;0;;;0
Norte;RO;Teixeirópolis;11;110155;11003;CENTRAL;2021-07-05;27;4308;524;2;9;0;;;0
Norte;RO;Teixeirópolis;11;110155;11003;CENTRAL;2021-07-06;27;4308;524;0;9;0;;;0
Norte;RO;Theobroma;11;110160;11003;CENTRAL;2021-07-01;26;10444;783;3;25;0;;;0
Norte;RO;Theobroma;11;110160;11003;CENTRAL;2021-07-02;26;10444;784;1;25;0;;;0
Norte;RO;Theobroma;11;110160;11003;CENTRAL;2021-07-03;26;10444;785;1;25;0;;;0
Norte;RO;Theobroma;11;110160;11003;CENTRAL;2021-07-04;27;10444;785;0;25;0;;;0
Norte;RO;Theobroma;11;110160;11003;CENTRAL;2021-07-05;27;10444;786;1;25;0;;;0
Norte;RO;Theobroma;11;110160;11003;CENTRAL;2021-07-06;27;10444;788;2;25;0;;;0
Norte;RO;Urupá;11;110170;11003;CENTRAL;2021-07-01;26;11467;1198;3;32;0;;;0
Norte;RO;Urupá;11;110170;11003;CENTRAL;2021-07-02;26;11467;1198;0;32;0;;;0
Norte;RO;Urupá;11;110170;11003;CENTRAL;2021-07-03;26;11467;1199;1;32;0;;;0
Norte;RO;Urupá;11;110170;11003;CENTRAL;2021-07-04;27;11467;1199;0;32;0;;;0
Norte;RO;Urupá;11;110170;11003;CENTRAL;2021-07-05;27;11467;1200;1;32;0;;;0
Norte;RO;Urupá;11;110170;11003;CENTRAL;2021-07-06;27;11467;1201;1;32;0;;;0
Norte;RO;Vale do Anari;11;110175;11003;CENTRAL;2021-07-01;26;11204;1152;1;22;0;;;0
Norte;RO;Vale do Anari;11;110175;11003;CENTRAL;2021-07-02;26;11204;1158;6;22;0;;;0
Norte;RO;Vale do Anari;11;110175;11003;CENTRAL;2021-07-03;26;11204;1159;1;22;0;;;0
Norte;RO;Vale do Anari;11;110175;11003;CENTRAL;2021-07-04;27;11204;1159;0;22;0;;;0
Norte;RO;Vale do Anari;11;110175;11003;CENTRAL;2021-07-05;27;11204;1163;4;22;0;;;0
Norte;RO;Vale do Anari;11;110175;11003;CENTRAL;2021-07-06;27;11204;1163;0;22;0;;;0
Norte;RO;Vale do Paraíso;11;110180;11003;CENTRAL;2021-07-01;26;6825;766;0;25;0;;;0
Norte;RO;Vale do Paraíso;11;110180;11003;CENTRAL;2021-07-02;26;6825;767;1;25;0;;;0
Norte;RO;Vale do Paraíso;11;110180;11003;CENTRAL;2021-07-03;26;6825;767;0;25;0;;;0
Norte;RO;Vale do Paraíso;11;110180;11003;CENTRAL;2021-07-04;27;6825;767;0;25;0;;;0
Norte;RO;Vale do Paraíso;11;110180;11003;CENTRAL;2021-07-05;27;6825;767;0;25;0;;;0
Norte;RO;Vale do Paraíso;11;110180;11003;CENTRAL;2021-07-06;27;6825;771;4;25;0;;;0
Norte;AC;Acrelândia;12;120001;12002;BAIXO ACRE E PURUS;2021-07-01;26;15256;1686;1;36;0;;;0
Norte;AC;Acrelândia;12;120001;12002;BAIXO ACRE E PURUS;2021-07-02;26;15256;1685;-1;36;0;;;0
Norte;AC;Acrelândia;12;120001;12002;BAIXO ACRE E PURUS;2021-07-03;26;15256;1697;12;37;1;;;0
Norte;AC;Acrelândia;12;120001;12002;BAIXO ACRE E PURUS;2021-07-04;27;15256;1697;0;37;0;;;0
Norte;AC;Acrelândia;12;120001;12002;BAIXO ACRE E PURUS;2021-07-05;27;15256;1701;4;37;0;;;0
Norte;AC;Acrelândia;12;120001;12002;BAIXO ACRE E PURUS;2021-07-06;27;15256;1701;0;37;0;;;0
Norte;AC;Assis Brasil;12;120005;12001;ALTO ACRE;2021-07-01;26;7417;1751;-12;24;0;;;0
Norte;AC;Assis Brasil;12;120005;12001;ALTO ACRE;2021-07-02;26;7417;1752;1;24;0;;;0
Norte;AC;Assis Brasil;12;120005;12001;ALTO ACRE;2021-07-03;26;7417;1755;3;24;0;;;0
Norte;AC;Assis Brasil;12;120005;12001;ALTO ACRE;2021-07-04;27;7417;1755;0;24;0;;;0
Norte;AC;Assis Brasil;12;120005;12001;ALTO ACRE;2021-07-05;27;7417;1757;2;24;0;;;0
Norte;AC;Assis Brasil;12;120005;12001;ALTO ACRE;2021-07-06;27;7417;1757;0;24;0;;;0
Norte;AC;Brasiléia;12;120010;12001;ALTO ACRE;2021-07-01;26;26278;2910;12;40;2;;;0
Norte;AC;Brasiléia;12;120010;12001;ALTO ACRE;2021-07-02;26;26278;2917;7;40;0;;;0
Norte;AC;Brasiléia;12;120010;12001;ALTO ACRE;2021-07-03;26;26278;2917;0;41;1;;;0
Norte;AC;Brasiléia;12;120010;12001;ALTO ACRE;2021-07-04;27;26278;2927;10;41;0;;;0
Norte;AC;Brasiléia;12;120010;12001;ALTO ACRE;2021-07-05;27;26278;2927;0;41;0;;;0
Norte;AC;Brasiléia;12;120010;12001;ALTO ACRE;2021-07-06;27;26278;2927;0;41;0;;;0
Norte;AC;Bujari;12;120013;12002;BAIXO ACRE E PURUS;2021-07-01;26;10266;1136;0;17;0;;;0
Norte;AC;Bujari;12;120013;12002;BAIXO ACRE E PURUS;2021-07-02;26;10266;1136;0;17;0;;;0
Norte;AC;Bujari;12;120013;12002;BAIXO ACRE E PURUS;2021-07-03;26;10266;1136;0;17;0;;;0
Norte;AC;Bujari;12;120013;12002;BAIXO ACRE E PURUS;2021-07-04;27;10266;1136;0;17;0;;;0
Norte;AC;Bujari;12;120013;12002;BAIXO ACRE E PURUS;2021-07-05;27;10266;1136;0;17;0;;;0
Norte;AC;Bujari;12;120013;12002;BAIXO ACRE E PURUS;2021-07-06;27;10266;1136;0;17;0;;;0
Norte;AC;Capixaba;12;120017;12002;BAIXO ACRE E PURUS;2021-07-01;26;11733;654;0;17;0;;;0
Norte;AC;Capixaba;12;120017;12002;BAIXO ACRE E PURUS;2021-07-02;26;11733;654;0;17;0;;;0
Norte;AC;Capixaba;12;120017;12002;BAIXO ACRE E PURUS;2021-07-03;26;11733;654;0;17;0;;;0
Norte;AC;Capixaba;12;120017;12002;BAIXO ACRE E PURUS;2021-07-04;27;11733;654;0;17;0;;;0
Norte;AC;Capixaba;12;120017;12002;BAIXO ACRE E PURUS;2021-07-05;27;11733;654;0;17;0;;;0
Norte;AC;Capixaba;12;120017;12002;BAIXO ACRE E PURUS;2021-07-06;27;11733;654;0;17;0;;;0
Norte;AC;Cruzeiro do Sul;12;120020;12003;JURUA E TARAUACA/ENVIRA;2021-07-01;26;88376;7664;32;155;0;;;0
Norte;AC;Cruzeiro do Sul;12;120020;12003;JURUA E TARAUACA/ENVIRA;2021-07-02;26;88376;7666;2;155;0;;;0
Norte;AC;Cruzeiro do Sul;12;120020;12003;JURUA E TARAUACA/ENVIRA;2021-07-03;26;88376;7672;6;155;0;;;0
Norte;AC;Cruzeiro do Sul;12;120020;12003;JURUA E TARAUACA/ENVIRA;2021-07-04;27;88376;7672;0;155;0;;;0
Norte;AC;Cruzeiro do Sul;12;120020;12003;JURUA E TARAUACA/ENVIRA;2021-07-05;27;88376;7684;12;155;0;;;0
Norte;AC;Cruzeiro do Sul;12;120020;12003;JURUA E TARAUACA/ENVIRA;2021-07-06;27;88376;7684;0;155;0;;;0
Norte;AC;Epitaciolândia;12;120025;12001;ALTO ACRE;2021-07-01;26;18411;1475;1;32;0;;;0
Norte;AC;Epitaciolândia;12;120025;12001;ALTO ACRE;2021-07-02;26;18411;1477;2;33;1;;;0
Norte;AC;Epitaciolândia;12;120025;12001;ALTO ACRE;2021-07-03;26;18411;1481;4;33;0;;;0
